"vectorName","vectorAddress","postal_code","lat","lon"
"Shower Dynamic Pte Ltd","10 Kaki Bukit Rd 1 #03-21  Singapore 416175","Singapore 416175",1.335361,103.902725
"Sim & Associates Architects Planners & Engineers","14 Kallang Way 5   Singapore 349032","Singapore 349032",1.322879,103.880659
"Sim Bros Glass Merchant","908B Up Thomson Rd   Singapore 787111","Singapore 787111",1.398419,103.818282
"Sin Mei Glass Pte. Ltd.","5 Yishun Industrial St 1 #01-19 North Spring BizHub Singapore 768161","Singapore 768161",1.438408,103.843311
"Sing Lik Glass & Metal Pte Ltd","Blk 4005 Depot Lane #01-91  Singapore 109759","Singapore 109759",1.282272,103.812027
"Sinland Development Pte. Ltd.","20 Collyer Quay#10-2A Singapore 049319","Singapore 049319",1.284544,103.852803
"Sitetectonix","51 Bras Basah Rd #03-05/06 Manulife Centre Singapore 189554","Singapore 189554",1.297919,103.850242
"Soon Heng Glass Pte Ltd","15 Tuas Dr 1   Singapore 638681","Singapore 638681",1.323531,103.658985
"Soon Lee Construction Pte Ltd","Blk 204 Hougang St 21 #04-109  Singapore 530204","Singapore 530204",1.358853,103.884919
"Space + Dimensions Architecture","150 South Bridge Rd #B1-06 Fook Hai Bldg Singapore 058727","Singapore 058727",1.285134,103.846524
"Starbright Glass Enterprise Pte. Ltd.","8 Kaki Bukit Ave 4 #06-09  Singapore 415875","Singapore 415875",1.3384021,103.9059451
"Stars Plumbing & Engrg Pte Ltd","Blk 1034 Eunos Ave 5 #01-40  Singapore 409743","Singapore 409743",1.321617,103.89896
"Straits Teamwork Pte Ltd","421 Tagore Ind Ave #04-10  Singapore 787805","Singapore 787805",1.384602,103.827387
"Studiogoto","73 Ubi Rd 1 #05-56 Oxley Bizhub Singapore 408733","Singapore 408733",1.352083,103.819836
"Sun Sing Mirror Mfg Co","Blk 3024 Ubi Rd 3 #01-89  Singapore 408652","Singapore 408652",1.328858,103.897421
"Sun Sun Glass Pte Ltd","Blk 38 Defu Lane 10 #01-35  Singapore 539215","Singapore 539215",1.352262,103.891253
"Surface 360 Pte. Ltd.","3 Ang Mo Kio St 62 #04-02  Singapore 569139","Singapore 569139",1.385486,103.845825
"Swan & Maclaren Architects Pte Ltd","158 Cecil St #06-02  Singapore 069545","Singapore 069545",1.279697,103.848111
"Systematic Engrg Pte Ltd","27A Jurong Port Rd #01-40  Singapore 619101","Singapore 619101",1.31569,103.720303
"T&C Plumbing & Sanitary Pte. Ltd.","623 Aljunied Rd #05-08A Aljunied Ind Complex Singapore 389835","Singapore 389835",1.324926,103.879401
"T.A.G. Construction Pte. Ltd.","Blk 3004 Ubi Ave 3 #02-96  Singapore 408860","Singapore 408860",1.331525,103.893382
"T3M Architects & Urban Designers","Blk 261 Waterloo St #04-19 Waterloo Centre Singapore 180261","Singapore 180261",1.2987169,103.851813
"Take Architects","77 High St #04-04 High St Plaza Singapore 179433","Singapore 179433",1.290516,103.849283
"Tan + Tsakonas Architects","73 Ayer Rajah Cres #03-03  Singapore 139952","Singapore 139952",1.297376,103.786545
"Tang Wee Houe Architects","545 Orchard Rd #06-17 Far East Shopping Centre Singapore 238882","Singapore 238882",1.3055779,103.830139
"Tat Weng Glass Merchant","Blk 1042 Eunos Ave 5 #01-99  Singapore 409745","Singapore 409745",1.321241,103.897805
"Teh Joo Heng Architects","141 Middle Rd #03-04 GSM Bldg Singapore 188976","Singapore 188976",1.2995969,103.852556
"The Architects Circle Pte Ltd","Blk 531 Up Cross St #03-63 Hong Lim Complex-Blk 531 Singapore 050531","Singapore 050531",1.2841959,103.845699
"The Installation Place Pte Ltd","Fax Blk 473 Ang Mo Kio Ave 10 #07-728  Singapore 560473","Singapore 560473",1.3630739,103.857041
"Thompson Industries Pte Ltd","50 Serangoon Nth Ave 4 #07-11  Singapore 555856","Singapore 555856",1.375532,103.875641
"Tierra Design (S) Pte Ltd","1003 Bt Merah Central #03-13 Technoprenuer Centre@Bukit Merah Singapore 159836","Singapore 159836",1.283259,103.814735
"Tow Francis Architecture + Urban Design","681A East Coast Rd   Singapore 459052","Singapore 459052",1.311833,103.921574
"Town Zone Construction Pte. Ltd.","57 Ubi Ave 1 #03-06 Ubi Centre Singapore 408936","Singapore 408936",1.3253029,103.894861
"Tropic Planners & Landscape Pte Ltd","34 Hillview Ter   Singapore 669254","Singapore 669254",1.3533869,103.757215
"Uniglow Engrg Pte Ltd","15 Benoi Rd   Singapore 629888","Singapore 629888",1.29814,103.6778439
"Unique Glass Pte. Ltd.","1 Yishun St 23 #03-07  Singapore 768441","Singapore 768441",1.4379249,103.841475
"Universal Akitek","27 Jln Ketumbit   Singapore 808880","Singapore 808880",1.384766,103.874244
"Upm Technology Pte Ltd","18 Boon Lay Way #05-145 TradeHub 21 Singapore 609966","Singapore 609966",1.328234,103.753597
"Urban 3 Architects","Blk 78B Telok Blangah St 32 #03-04  Singapore 102078","Singapore 102078",1.273562,103.808121
"V.E.L Glass Enterprise Pte. Ltd.","7 Mandai Link #08-06 Mandai Connection Singapore 728653","Singapore 728653",1.352083,103.819836
"Very 9 Glass Pte Ltd","10 Admiralty St #02-74 North Link Bldg Singapore 757695","Singapore 757695",1.461615,103.812348
"Vinstar Engrg Services Pte Ltd","101 Kitchener Rd #02-42 Jln Besar Plaza Singapore 208511","Singapore 208511",1.308783,103.85821
"Vss Facade Installer Pte. Ltd","6 Yio Chu Kang Rd #01-00 I C B Shopping Centre Singapore 545521","Singapore 545521",1.354407,103.877751
"W Architects Pte Ltd","205 Henderson Rd #04-01 Henderson Ind Pk Singapore 159549","Singapore 159549",1.280758,103.820098
"Wah Wei Glass & Aluminium Pte Ltd","11 Woodlands Cl #10-46  Singapore 737853","Singapore 737853",1.434085,103.8023911
"Wah Yow Trading Co","520 Sims Ave #01-06  Singapore 387580","Singapore 387580",1.316122,103.88899
"Wee Kwang Engrg","Blk 531A Up Cross St #03-123 Hong Lim Complex-Blk 531A Singapore 051531","Singapore 051531",1.285321,103.845851
"Wei Renovation","1 Brooke Rd #B1-24 Katong Plaza Singapore 429979","Singapore 429979",1.304191,103.903803
"Wel Huang Aluminium Works","Blk 153 Bt Batok St 11 #03-300  Singapore 650153","Singapore 650153",1.347569,103.744289
"Well Handled Development Pte Ltd","32 Old Toh Tuck Rd #02-02  Singapore 597658","Singapore 597658",1.3311892,103.7570942
"Welltech Construction Pte Ltd","162 Race Course Rd   Singapore 218603","Singapore 218603",1.310744,103.852635
"Wijaya Engrg Pte Ltd","60 Admiralty Rd West #01-00  Singapore 759947","Singapore 759947",1.459976,103.822717
"Woha Architects Pte Ltd","29 Hongkong St   Singapore 059668","Singapore 059668",1.287632,103.84704
"Woodwater Integrated Pte. Ltd.","72 Bendemeer Rd #05-27 Luzerne Singapore 339941","Singapore 339941",1.3160019,103.862886
"Wsg Engrg Pte. Ltd.","6 Ubi Rd 1 #01-12 Wintech Centre Singapore 408726","Singapore 408726",1.32642,103.893332
"Wsp Consultancy Pte Ltd","300 Beach Rd #05-00 The Concourse Singapore 199555","Singapore 199555",1.301012,103.862214
"Xing Yuan Civil Engrg & Building Pte Ltd","80 Genting Lane #05-08 Ruby Ind Complex-Genting Blk Singapore 349565","Singapore 349565",1.326544,103.875761
"Xinhe Construction Pte Ltd","35 Kallang Pudding Rd #08-04 Tong Lee Bldg-Blk A Singapore 349314","Singapore 349314",1.33,103.878276
"Y E Glass Trading Co Pte Ltd","Blk 3023 Ubi Rd 3 #01-12 Ubiplex I Singapore 408663","Singapore 408663",1.329617,103.897066
"Ya Fei (S'pore) Aluminium Engrg Pte. Ltd.","9 Defu Lane 3 #02-06  Singapore 539441","Singapore 539441",1.358082,103.89972
"Yap Hun Cheng Chartered Architects","557 Bt Timah Rd #02-03B Crown Centre Singapore 269694","Singapore 269694",1.323016,103.811217
"Yee Tai Lee (Pte) Ltd","1092 Lower Delta Rd #01-01 Tiong Bahru Ind Est Singapore 169203","Singapore 169203",1.280852,103.8222
"Yenn Dar Pte Ltd","21 Woodlands Ter   Singapore 738446","Singapore 738446",1.453513,103.809578
"Yi Architects","Blk 808 French Rd #04-155 Kitchener Complex Singapore 200808","Singapore 200808",1.308475,103.862009
"YKK AP S'pore Pte Ltd","7 International Business Pk #02-02 TechQuest Singapore 609919","Singapore 609919",1.325543,103.749849
"Yoli Engrg & Construction Pte Ltd","158 Tagore Lane   Singapore 787569","Singapore 787569",1.385841,103.829486
"Ytl Ce & Builder Pte.Ltd.","63 Hillview Ave #10-20A Lam Soon Ind Bldg Singapore 669569","Singapore 669569",1.357084,103.763605
"Yuanda Curtain Wall (S) Pte Ltd","114 Lavender St #06-72, #06-73 CT HUB 2 Singapore 338729","Singapore 338729",1.311654,103.862322
"Yue Fong Trading Pte Ltd","Blk 1002 Eunos Ave 8 #01-52  Singapore 409497","Singapore 409497",1.32398,103.89979
"Yuen Mai Glass Merchant Pte Ltd","4 Loyang St   Singapore 508839","Singapore 508839",1.3750309,103.968997
"Zahidi A R Arkitek","212 Telok Kurau Rd #03-218  Singapore 423835","Singapore 423835",1.312087,103.910877
